Date	power consumption	Hours of Year
2013-07-10 19:00:00.000000	35.0	2226
2013-05-07 14:00:00.000000	34.975	2227
2013-05-13 18:00:00.000000	34.975	2228
2013-12-27 13:00:00.000000	34.95	2229
2013-04-23 15:00:00.000000	34.925000000000004	2230
2013-09-07 01:00:00.000000	34.925000000000004	2231
2013-04-16 19:00:00.000000	34.925	2232
2013-05-15 17:00:00.000000	34.925	2233
2013-12-31 09:00:00.000000	34.925	2234
2013-02-23 13:00:00.000000	34.875	2235
2013-12-27 11:00:00.000000	34.875	2236
2013-12-30 12:00:00.000000	34.85	2237
2013-05-13 19:00:00.000000	34.8	2238
2013-07-10 16:00:00.000000	34.8	2239
2013-07-11 20:00:00.000000	34.775	2240
2013-12-23 15:00:00.000000	34.775	2241
2013-04-30 16:00:00.000000	34.75	2242
2013-12-30 13:00:00.000000	34.75	2243
2013-01-29 06:00:00.000000	34.725	2244
2013-11-11 20:00:00.000000	34.725	2245
2013-09-10 20:00:00.000000	34.7	2246
2013-02-10 15:00:00.000000	34.675	2247
2013-04-01 10:00:00.000000	34.675	2248
2013-05-16 17:00:00.000000	34.675	2249
2013-09-13 15:00:00.000000	34.65	2250
2013-09-26 06:00:00.000000	34.65	2251
2013-04-11 20:00:00.000000	34.625	2252
2013-05-14 15:00:00.000000	34.625	2253
2013-09-07 03:00:00.000000	34.625	2254
2013-12-03 17:00:00.000000	34.625	2255
2013-12-24 10:00:00.000000	34.625	2256
2013-01-10 20:00:00.000000	34.6	2257
2013-04-01 09:00:00.000000	34.6	2258
2013-09-07 00:00:00.000000	34.6	2259
2013-09-26 18:00:00.000000	34.6	2260
2013-11-07 04:00:00.000000	34.6	2261
2013-07-12 08:00:00.000000	34.55	2262
2013-07-16 18:00:00.000000	34.55	2263
2013-10-22 17:00:00.000000	34.525	2264
2013-09-25 06:00:00.000000	34.5	2265
2013-12-12 20:00:00.000000	34.5	2266
2013-08-10 16:00:00.000000	34.475	2267
2013-10-06 13:00:00.000000	34.475	2268
2013-09-25 17:00:00.000000	34.474999999999994	2269
2013-02-21 21:00:00.000000	34.45	2270
2013-02-12 06:00:00.000000	34.425	2271
2013-05-15 16:00:00.000000	34.425	2272
2013-07-12 13:00:00.000000	34.425	2273
2013-09-16 17:00:00.000000	34.425	2274
2013-09-24 17:00:00.000000	34.425	2275
2013-12-09 19:00:00.000000	34.4	2276
2013-03-21 06:00:00.000000	34.375	2277
2013-04-30 20:00:00.000000	34.35	2278
2013-07-03 20:00:00.000000	34.35	2279
2013-09-27 15:00:00.000000	34.35	2280
2013-09-19 06:00:00.000000	34.325	2281
2013-11-12 06:00:00.000000	34.325	2282
2013-01-24 06:00:00.000000	34.275	2283
2013-06-12 16:00:00.000000	34.275	2284
2013-07-13 13:00:00.000000	34.275	2285
2013-07-23 09:00:00.000000	34.275	2286
2013-11-04 19:00:00.000000	34.275	2287
2013-12-27 14:00:00.000000	34.275	2288
2013-04-01 11:00:00.000000	34.25	2289
2013-01-23 06:00:00.000000	34.225	2290
2013-10-18 15:00:00.000000	34.175000000000004	2291
2013-10-07 04:00:00.000000	34.175	2292
2013-02-26 06:00:00.000000	34.15	2293
2013-04-20 13:00:00.000000	34.15	2294
2013-04-30 17:00:00.000000	34.15	2295
2013-07-13 15:00:00.000000	34.15	2296
2013-08-02 06:00:00.000000	34.15	2297
2013-03-06 15:00:00.000000	34.125	2298
2013-03-06 16:00:00.000000	34.125	2299
2013-05-12 06:00:00.000000	34.125	2300
2013-09-17 18:00:00.000000	34.125	2301
2013-04-30 18:00:00.000000	34.1	2302
2013-09-16 18:00:00.000000	34.1	2303
2013-01-15 06:00:00.000000	34.099999999999994	2304
2013-04-22 18:00:00.000000	34.05	2305
2013-01-31 06:00:00.000000	34.025	2306
2013-10-15 20:00:00.000000	34.0	2307
2013-01-28 06:00:00.000000	33.975	2308
2013-08-02 16:00:00.000000	33.95	2309
2013-09-23 06:00:00.000000	33.95	2310
2013-03-21 18:00:00.000000	33.925	2311
2013-06-17 18:00:00.000000	33.9	2312
2013-10-21 17:00:00.000000	33.9	2313
2013-09-23 20:00:00.000000	33.875	2314
2013-11-03 06:00:00.000000	33.85	2315
2013-11-19 06:00:00.000000	33.85	2316
2013-07-22 15:00:00.000000	33.8	2317
2013-09-16 20:00:00.000000	33.8	2318
2013-02-19 06:00:00.000000	33.775	2319
2013-04-16 17:00:00.000000	33.775	2320
2013-07-18 17:00:00.000000	33.775	2321
2013-07-18 18:00:00.000000	33.775	2322
2013-02-18 06:00:00.000000	33.75	2323
2013-07-05 16:00:00.000000	33.75	2324
2013-10-17 15:00:00.000000	33.75	2325
2013-04-23 20:00:00.000000	33.7	2326
2013-07-06 15:00:00.000000	33.7	2327
2013-09-23 19:00:00.000000	33.7	2328
2013-08-10 17:00:00.000000	33.675	2329
2013-03-21 20:00:00.000000	33.625	2330
2013-03-22 15:00:00.000000	33.625	2331
2013-04-02 06:00:00.000000	33.625	2332
2013-11-21 06:00:00.000000	33.625	2333
2013-02-21 06:00:00.000000	33.575	2334
2013-03-13 06:00:00.000000	33.55	2335
2013-03-07 21:00:00.000000	33.5	2336
2013-07-16 16:00:00.000000	33.5	2337
2013-07-20 17:00:00.000000	33.475	2338
2013-03-07 22:00:00.000000	33.4	2339
2013-07-10 18:00:00.000000	33.4	2340
2013-02-05 19:00:00.000000	33.375	2341
2013-08-01 06:00:00.000000	33.375	2342
2013-12-06 17:00:00.000000	33.375	2343
2013-04-07 16:00:00.000000	33.35	2344
2013-10-14 17:00:00.000000	33.35	2345
2013-01-14 21:00:00.000000	33.3	2346
2013-10-07 05:00:00.000000	33.3	2347
2013-07-02 06:00:00.000000	33.25	2348
2013-07-20 15:00:00.000000	33.25	2349
2013-07-20 16:00:00.000000	33.25	2350
2013-12-11 06:00:00.000000	33.25	2351
2013-02-27 06:00:00.000000	33.225	2352
2013-10-06 15:00:00.000000	33.225	2353
2013-12-16 06:00:00.000000	33.225	2354
2013-07-13 12:00:00.000000	33.175	2355
2013-09-20 16:00:00.000000	33.175	2356
2013-02-10 19:00:00.000000	33.15	2357
2013-06-26 17:00:00.000000	33.125	2358
2013-11-07 05:00:00.000000	33.125	2359
2013-07-10 17:00:00.000000	33.1	2360
2013-07-23 08:00:00.000000	33.1	2361
2013-12-11 21:00:00.000000	33.075	2362
2013-10-24 17:00:00.000000	33.025	2363
2013-04-30 19:00:00.000000	33.0	2364
2013-03-06 19:00:00.000000	32.975	2365
2013-09-07 05:00:00.000000	32.975	2366
2013-11-18 06:00:00.000000	32.975	2367
2013-11-10 06:00:00.000000	32.95	2368
2013-10-24 20:00:00.000000	32.925	2369
2013-05-11 20:00:00.000000	32.900000000000006	2370
2013-01-18 06:00:00.000000	32.9	2371
2013-05-02 06:00:00.000000	32.9	2372
2013-09-17 17:00:00.000000	32.875	2373
2013-03-13 16:00:00.000000	32.825	2374
2013-10-22 16:00:00.000000	32.825	2375
2013-01-16 06:00:00.000000	32.8	2376
2013-09-28 10:00:00.000000	32.8	2377
2013-11-27 06:00:00.000000	32.8	2378
2013-04-29 20:00:00.000000	32.775	2379
2013-06-18 16:00:00.000000	32.775	2380
2013-09-24 16:00:00.000000	32.775	2381
2013-10-06 14:00:00.000000	32.775	2382
2013-01-22 06:00:00.000000	32.75	2383
2013-01-29 21:00:00.000000	32.725	2384
2013-10-17 20:00:00.000000	32.675	2385
2013-04-12 06:00:00.000000	32.65	2386
2013-10-01 06:00:00.000000	32.6	2387
2013-01-17 06:00:00.000000	32.575	2388
2013-02-05 17:00:00.000000	32.55	2389
2013-02-10 20:00:00.000000	32.55	2390
2013-09-23 16:00:00.000000	32.525	2391
2013-09-27 06:00:00.000000	32.525	2392
2013-01-25 06:00:00.000000	32.5	2393
2013-04-01 12:00:00.000000	32.475	2394
2013-10-12 21:00:00.000000	32.475	2395
2013-07-22 13:00:00.000000	32.45	2396
2013-03-18 06:00:00.000000	32.425	2397
2013-11-26 21:00:00.000000	32.4	2398
2013-12-30 14:00:00.000000	32.375	2399
2013-07-15 17:00:00.000000	32.35	2400
2013-09-30 06:00:00.000000	32.35	2401
2013-01-28 21:00:00.000000	32.325	2402
2013-03-15 06:00:00.000000	32.325	2403
2013-04-29 16:00:00.000000	32.325	2404
2013-09-04 06:00:00.000000	32.3	2405
2013-05-14 16:00:00.000000	32.275	2406
2013-02-12 04:00:00.000000	32.25	2407
2013-06-11 06:00:00.000000	32.25	2408
2013-10-09 16:00:00.000000	32.25	2409
2013-02-12 03:00:00.000000	32.225	2410
2013-11-06 15:00:00.000000	32.225	2411
2013-04-25 19:00:00.000000	32.2	2412
2013-05-14 19:00:00.000000	32.2	2413
2013-12-04 16:00:00.000000	32.2	2414
2013-04-23 19:00:00.000000	32.175	2415
2013-07-15 18:00:00.000000	32.15	2416
2013-02-22 06:00:00.000000	32.1	2417
2013-01-12 22:00:00.000000	32.075	2418
2013-02-12 05:00:00.000000	32.075	2419
2013-07-17 18:00:00.000000	32.075	2420
2013-07-20 14:00:00.000000	32.075	2421
2013-11-28 06:00:00.000000	32.075	2422
2013-01-10 18:00:00.000000	32.05	2423
2013-04-19 15:00:00.000000	32.05	2424
2013-02-21 22:00:00.000000	32.025	2425
2013-02-12 00:00:00.000000	32.0	2426
2013-05-14 20:00:00.000000	32.0	2427
2013-01-12 19:00:00.000000	31.975	2428
2013-10-17 17:00:00.000000	31.975	2429
2013-12-07 19:00:00.000000	31.95	2430
2013-04-26 16:00:00.000000	31.925	2431
2013-07-05 18:00:00.000000	31.925	2432
2013-09-18 06:00:00.000000	31.875	2433
2013-02-12 02:00:00.000000	31.85	2434
2013-04-18 16:00:00.000000	31.85	2435
2013-01-12 21:00:00.000000	31.825000000000003	2436
2013-04-16 18:00:00.000000	31.825000000000003	2437
2013-07-05 20:00:00.000000	31.825000000000003	2438
2013-01-21 06:00:00.000000	31.825	2439
2013-07-22 07:00:00.000000	31.8	2440
2013-07-23 14:00:00.000000	31.799999999999997	2441
2013-11-04 06:00:00.000000	31.799999999999997	2442
2013-01-12 23:00:00.000000	31.775	2443
2013-02-18 21:00:00.000000	31.75	2444
2013-07-12 12:00:00.000000	31.75	2445
2013-07-18 19:00:00.000000	31.75	2446
2013-10-31 09:00:00.000000	31.75	2447
2013-01-07 19:00:00.000000	31.725	2448
2013-09-11 08:00:00.000000	31.725	2449
2013-10-24 16:00:00.000000	31.725	2450
2013-12-18 20:00:00.000000	31.725	2451
2013-01-12 20:00:00.000000	31.724999999999998	2452
2013-11-01 06:00:00.000000	31.700000000000003	2453
2013-01-12 17:00:00.000000	31.675	2454
2013-02-12 01:00:00.000000	31.675	2455
2013-06-05 18:00:00.000000	31.65	2456
2013-09-10 21:00:00.000000	31.65	2457
2013-12-04 06:00:00.000000	31.65	2458
2013-03-10 07:00:00.000000	31.575	2459
2013-10-09 17:00:00.000000	31.575	2460
2013-02-13 07:00:00.000000	31.549999999999997	2461
2013-10-31 10:00:00.000000	31.525000000000002	2462
2013-11-06 16:00:00.000000	31.525	2463
2013-01-12 18:00:00.000000	31.5	2464
2013-09-27 16:00:00.000000	31.5	2465
2013-11-20 21:00:00.000000	31.5	2466
2013-09-23 18:00:00.000000	31.475	2467
2013-02-15 07:00:00.000000	31.474999999999998	2468
2013-11-09 06:00:00.000000	31.45	2469
2013-12-18 21:00:00.000000	31.425	2470
2013-03-22 06:00:00.000000	31.4	2471
2013-12-27 07:00:00.000000	31.4	2472
2013-05-17 15:00:00.000000	31.375	2473
2013-06-09 11:00:00.000000	31.35	2474
2013-09-12 21:00:00.000000	31.35	2475
2013-10-10 21:00:00.000000	31.35	2476
2013-07-18 20:00:00.000000	31.325	2477
2013-03-20 21:00:00.000000	31.300000000000004	2478
2013-04-02 21:00:00.000000	31.25	2479
2013-04-25 18:00:00.000000	31.25	2480
2013-02-15 13:00:00.000000	31.225	2481
2013-03-06 14:00:00.000000	31.225	2482
2013-06-27 16:00:00.000000	31.225	2483
2013-07-13 11:00:00.000000	31.225	2484
2013-09-23 17:00:00.000000	31.225	2485
2013-12-13 06:00:00.000000	31.200000000000003	2486
2013-02-14 07:00:00.000000	31.15	2487
2013-12-20 07:00:00.000000	31.15	2488
2013-08-04 06:00:00.000000	31.125	2489
2013-02-14 08:00:00.000000	31.1	2490
2013-10-06 16:00:00.000000	31.1	2491
2013-11-22 06:00:00.000000	31.1	2492
2013-04-18 17:00:00.000000	31.099999999999998	2493
2013-04-07 17:00:00.000000	31.075	2494
2013-02-10 18:00:00.000000	31.05	2495
2013-02-13 08:00:00.000000	31.05	2496
2013-03-12 06:00:00.000000	31.05	2497
2013-06-24 17:00:00.000000	31.05	2498
2013-07-12 11:00:00.000000	31.05	2499
2013-07-17 06:00:00.000000	31.05	2500
2013-12-23 07:00:00.000000	31.05	2501
2013-04-25 17:00:00.000000	31.049999999999997	2502
2013-04-16 06:00:00.000000	31.025	2503
2013-06-13 15:00:00.000000	31.025	2504
2013-12-30 15:00:00.000000	31.025	2505
2013-02-14 14:00:00.000000	30.975	2506
2013-04-23 16:00:00.000000	30.975	2507
2013-06-24 19:00:00.000000	30.975	2508
2013-11-19 21:00:00.000000	30.975	2509
2013-12-17 06:00:00.000000	30.95	2510
2013-09-19 22:00:00.000000	30.924999999999997	2511
2013-06-12 06:00:00.000000	30.900000000000002	2512
2013-12-16 21:00:00.000000	30.9	2513
2013-02-15 10:00:00.000000	30.875	2514
2013-09-17 06:00:00.000000	30.85	2515
2013-11-15 05:00:00.000000	30.85	2516
2013-02-13 09:00:00.000000	30.825	2517
2013-07-10 20:00:00.000000	30.825	2518
2013-11-13 21:00:00.000000	30.825	2519
2013-02-15 09:00:00.000000	30.8	2520
2013-05-14 18:00:00.000000	30.8	2521
2013-03-20 06:00:00.000000	30.775	2522
2013-12-03 06:00:00.000000	30.775	2523
2013-02-13 11:00:00.000000	30.75	2524
2013-03-06 17:00:00.000000	30.75	2525
2013-09-12 06:00:00.000000	30.75	2526
2013-03-19 06:00:00.000000	30.725	2527
2013-07-13 10:00:00.000000	30.725	2528
2013-01-15 21:00:00.000000	30.675	2529
2013-02-15 11:00:00.000000	30.675	2530
2013-02-05 18:00:00.000000	30.65	2531
2013-02-14 11:00:00.000000	30.65	2532
2013-02-05 20:00:00.000000	30.625	2533
2013-06-17 19:00:00.000000	30.625	2534
2013-01-25 18:00:00.000000	30.6	2535
2013-02-13 10:00:00.000000	30.6	2536
2013-04-17 20:00:00.000000	30.6	2537
2013-04-23 17:00:00.000000	30.6	2538
2013-07-10 06:00:00.000000	30.6	2539
2013-10-17 16:00:00.000000	30.6	2540
2013-06-21 06:00:00.000000	30.575000000000003	2541
2013-02-15 08:00:00.000000	30.575	2542
2013-04-20 14:00:00.000000	30.575	2543
2013-07-05 19:00:00.000000	30.575	2544
2013-10-31 07:00:00.000000	30.575	2545
2013-12-20 15:00:00.000000	30.575	2546
2013-10-16 06:00:00.000000	30.55	2547
2013-04-19 16:00:00.000000	30.549999999999997	2548
2013-02-14 09:00:00.000000	30.525	2549
2013-04-29 19:00:00.000000	30.525	2550
2013-11-25 06:00:00.000000	30.525	2551
2013-02-02 08:00:00.000000	30.5	2552
2013-04-29 18:00:00.000000	30.5	2553
2013-07-01 06:00:00.000000	30.475	2554
2013-09-11 10:00:00.000000	30.475	2555
2013-09-28 07:00:00.000000	30.475	2556
2013-11-12 21:00:00.000000	30.475	2557
2013-10-17 06:00:00.000000	30.45	2558
2013-11-13 06:00:00.000000	30.45	2559
2013-11-27 22:00:00.000000	30.4	2560
2013-08-01 21:00:00.000000	30.375	2561
2013-12-06 18:00:00.000000	30.375	2562
2013-02-14 10:00:00.000000	30.35	2563
2013-06-26 18:00:00.000000	30.35	2564
2013-07-23 07:00:00.000000	30.35	2565
2013-10-04 06:00:00.000000	30.35	2566
2013-10-28 07:00:00.000000	30.35	2567
2013-11-11 06:00:00.000000	30.35	2568
2013-12-09 06:00:00.000000	30.35	2569
2013-12-18 06:00:00.000000	30.349999999999998	2570
2013-04-17 19:00:00.000000	30.325	2571
2013-09-24 06:00:00.000000	30.325	2572
2013-06-05 19:00:00.000000	30.3	2573
2013-03-07 06:00:00.000000	30.275	2574
2013-06-11 03:00:00.000000	30.275	2575
2013-09-09 19:00:00.000000	30.275	2576
2013-10-25 06:00:00.000000	30.275	2577
2013-10-30 07:00:00.000000	30.275	2578
2013-08-03 05:00:00.000000	30.25	2579
2013-11-14 06:00:00.000000	30.25	2580
2013-11-14 21:00:00.000000	30.25	2581
2013-03-05 06:00:00.000000	30.225	2582
2013-06-19 20:00:00.000000	30.225	2583
2013-10-29 14:00:00.000000	30.225	2584
2013-11-18 21:00:00.000000	30.225	2585
2013-02-13 14:00:00.000000	30.2	2586
2013-01-07 18:00:00.000000	30.175	2587
2013-01-12 16:00:00.000000	30.175	2588
2013-05-16 18:00:00.000000	30.175	2589
2013-05-07 15:00:00.000000	30.150000000000002	2590
2013-02-14 15:00:00.000000	30.15	2591
2013-06-27 17:00:00.000000	30.15	2592
2013-04-17 18:00:00.000000	30.125	2593
2013-07-11 06:00:00.000000	30.125	2594
2013-11-10 14:00:00.000000	30.125	2595
2013-02-25 21:00:00.000000	30.1	2596
2013-12-17 21:00:00.000000	30.075000000000003	2597
2013-12-30 05:00:00.000000	30.075000000000003	2598
2013-06-11 04:00:00.000000	30.075	2599
2013-08-04 21:00:00.000000	30.075	2600
2013-10-21 06:00:00.000000	30.025000000000002	2601
2013-02-02 11:00:00.000000	30.025	2602
2013-01-22 21:00:00.000000	30.0	2603
2013-12-19 06:00:00.000000	30.0	2604
2013-06-24 18:00:00.000000	29.975	2605
2013-11-26 06:00:00.000000	29.975	2606
2013-04-03 21:00:00.000000	29.950000000000003	2607
2013-10-09 20:00:00.000000	29.95	2608
2013-02-13 13:00:00.000000	29.925	2609
2013-09-01 21:00:00.000000	29.925	2610
2013-02-14 12:00:00.000000	29.9	2611
2013-03-12 21:00:00.000000	29.9	2612
2013-09-13 06:00:00.000000	29.9	2613
2013-10-18 06:00:00.000000	29.875	2614
2013-09-09 15:00:00.000000	29.85	2615
2013-06-25 19:00:00.000000	29.825000000000003	2616
2013-07-12 10:00:00.000000	29.825	2617
2013-01-02 17:00:00.000000	29.8	2618
2013-04-23 18:00:00.000000	29.8	2619
2013-10-09 19:00:00.000000	29.8	2620
2013-12-03 21:00:00.000000	29.8	2621
2013-02-15 12:00:00.000000	29.775	2622
2013-11-22 16:00:00.000000	29.775	2623
2013-01-23 21:00:00.000000	29.75	2624
2013-02-27 21:00:00.000000	29.75	2625
2013-06-18 06:00:00.000000	29.75	2626
2013-07-13 09:00:00.000000	29.75	2627
2013-12-07 06:00:00.000000	29.75	2628
2013-03-06 20:00:00.000000	29.725	2629
2013-07-17 19:00:00.000000	29.7	2630
